City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
465,General Roca,AR,-39.0333,-67.5833,49.62,50,100,11.16,light rain
466,Shache,CN,38.4167,77.2406,78.37,32,100,5.35,overcast clouds
467,Cromarty,GB,57.6805,-4.0339,54.14,82,75,16.11,broken clouds
468,Boda,CF,4.3189,17.4695,69.35,89,100,3.31,light rain
469,Abu Dhabi,AE,24.4667,54.3667,107.71,35,0,4.61,clear sky
470,Algodones,MX,20.3888,-105.4773,75.74,85,91,3.0,overcast clouds
471,Severnoye,RU,56.3491,78.3619,70.66,70,63,4.43,light rain
472,Gari,RU,59.4307,62.3497,74.82,47,100,3.22,overcast clouds
473,Noumea,NC,-22.2763,166.4572,73.99,99,87,15.21,moderate rain
474,Coahuayana,MX,18.7333,-103.6833,76.17,87,97,2.44,overcast clouds
475,Paamiut,GL,61.994,-49.6678,40.24,97,100,8.5,overcast clouds
476,Awjilah,LY,29.1081,21.2869,80.4,42,0,2.91,clear sky
477,Lagoa,PT,39.05,-27.9833,62.38,74,0,17.92,clear sky
478,Narrabri,AU,-30.3167,149.7833,60.53,66,100,7.36,overcast clouds
479,Jega,NG,12.2175,4.3792,82.22,60,77,9.15,broken clouds
480,Oeiras,BR,-7.0253,-42.1311,69.98,64,16,4.27,few clouds
481,Baykit,RU,61.67,96.37,72.27,54,100,1.54,overcast clouds
482,Turukhansk,RU,65.8167,87.9833,74.59,28,7,9.04,clear sky
483,Pindi Gheb,PK,33.2402,72.2661,87.85,38,0,3.27,clear sky
484,Carutapera,BR,-1.195,-46.02,74.23,92,65,4.56,broken clouds
485,Breves,BR,-1.6822,-50.4803,71.01,96,26,3.15,scattered clouds
486,Tulu Bolo,ET,8.6667,38.2167,68.9,54,96,1.83,overcast clouds
487,Bandiagara,ML,14.3501,-3.6104,79.14,59,80,4.94,broken clouds
488,Yerofey Pavlovich,RU,53.9667,121.9667,71.28,39,100,10.09,overcast clouds
489,Burnie,AU,-41.0667,145.9167,55.29,86,93,18.75,overcast clouds
490,Margate,GB,51.3813,1.3862,55.31,84,100,8.01,overcast clouds
491,Lasa,IT,46.6166,10.7002,68.68,73,19,3.58,few clouds
492,Bataipora,BR,-22.2953,-53.2711,47.48,89,0,2.37,clear sky
493,Belomorsk,RU,64.5232,34.7668,54.48,80,95,6.91,overcast clouds
494,Urucara,BR,-2.5364,-57.76,73.35,96,95,2.62,overcast clouds
495,Ust-Koksa,RU,50.2696,85.6108,65.91,59,71,5.66,moderate rain
496,Nea Alikarnassos,GR,35.3333,25.1667,77.83,64,40,18.41,scattered clouds
497,Namatanai,PG,-3.6667,152.4333,81.86,76,17,5.14,light rain
498,Kalat,PK,29.0225,66.5916,84.0,11,0,13.38,clear sky
499,Nizhneangarsk,RU,55.7833,109.55,51.94,80,75,6.51,broken clouds
500,Kivertsi,UA,50.8343,25.4582,69.84,65,5,11.36,clear sky
501,Honiara,SB,-9.4333,159.95,79.61,83,28,1.19,scattered clouds
502,Iralaya,HN,15.0,-83.2333,78.89,88,99,8.14,overcast clouds
503,Hailar,CN,49.2,119.7,70.95,56,100,5.93,overcast clouds
504,Khandagayty,RU,50.7333,92.05,68.49,40,100,5.82,overcast clouds
505,Nelson Bay,AU,-32.7167,152.15,61.0,87,99,1.99,light rain
506,Husavik,IS,66.0449,-17.3389,52.72,64,12,6.6,few clouds
507,Chino Valley,US,34.7575,-112.4538,68.11,57,0,6.91,clear sky
508,Kenora,CA,49.8167,-94.4337,60.78,67,100,15.01,overcast clouds
509,Sao Cristovao,BR,-11.0147,-37.2064,73.31,94,40,3.44,scattered clouds
510,Leo,BF,11.1,-2.1,73.31,89,47,6.6,light rain
511,Samandag,TR,36.0842,35.9771,84.72,55,0,11.21,clear sky
512,Port Pirie,AU,-33.1833,138.0167,59.25,54,9,15.68,clear sky
513,Maniitsoq,GL,65.4167,-52.9,39.25,92,100,8.01,light rain
514,Qujing,CN,25.4833,103.7833,75.43,66,98,10.65,overcast clouds
515,Santa Cruz,BO,-17.8,-63.1667,60.26,72,40,2.3,scattered clouds
516,Mayo,US,38.8876,-76.5119,64.94,50,0,3.0,clear sky
517,Itarema,BR,-2.9248,-39.9167,73.26,88,98,10.31,overcast clouds
518,Portlethen,GB,57.0547,-2.1307,52.48,73,100,16.11,overcast clouds
519,San Jacinto,US,33.7839,-116.9586,66.65,70,0,1.01,clear sky
520,Marzuq,YE,14.4,46.4667,91.54,22,96,3.09,overcast clouds
521,Puerto Escondido,MX,15.85,-97.0667,79.52,86,100,7.38,overcast clouds
522,Canico,PT,32.6333,-16.85,71.01,85,75,10.36,broken clouds
523,Gryazovets,RU,58.88,40.2525,50.81,98,100,9.66,overcast clouds
524,Binghamton,US,42.0987,-75.918,50.85,78,0,11.5,clear sky
525,Tessalit,ML,20.1986,1.0114,87.28,34,100,6.11,overcast clouds
526,Ouesso,CG,1.6136,16.0517,70.65,94,100,1.77,light rain
527,Gazanjyk,TM,39.2446,55.5154,89.56,30,0,5.79,clear sky
528,Strezhevoy,RU,60.7333,77.5889,77.45,33,6,5.93,clear sky
529,Bongandanga,CD,1.5,21.05,69.8,98,100,1.25,overcast clouds
530,Latung,PH,5.5,120.8833,83.61,70,100,6.78,overcast clouds
531,Mitu,CO,1.1983,-70.1733,69.55,99,100,0.29,overcast clouds
532,Gandajika,CD,-6.75,23.95,75.85,38,96,3.15,overcast clouds
533,Conakry,GN,9.538,-13.6773,73.47,100,75,9.22,light rain
534,Imbituba,BR,-28.24,-48.6703,52.86,98,6,3.27,clear sky
535,Safford,US,32.834,-109.7076,73.11,83,0,8.05,clear sky
536,Dali,CN,25.7,100.1833,74.43,63,49,9.28,scattered clouds
537,Alcudia,ES,39.8532,3.1214,87.37,64,0,13.11,clear sky
538,Fez,MA,34.0372,-4.9998,70.05,68,40,0.0,scattered clouds
539,Macatuba,BR,-22.5022,-48.7114,58.82,90,59,7.65,broken clouds
540,Masty,BY,53.4122,24.5387,69.89,74,62,9.1,broken clouds
541,Salalah,OM,17.0151,54.0924,87.89,79,75,17.27,broken clouds
542,Korem,ET,12.5058,39.5228,64.47,47,100,4.21,overcast clouds
543,Maningrida,AU,-12.0667,134.2667,85.39,50,6,7.63,clear sky
544,Olinda,BR,-8.0089,-34.8553,74.93,94,40,2.3,scattered clouds
545,Qasigiannguit,GL,68.8193,-51.1922,34.05,89,80,7.2,broken clouds
546,Sibu,MY,2.3,111.8167,89.91,58,40,2.3,scattered clouds
547,Malanje,AO,-9.5402,16.341,63.19,54,91,2.75,overcast clouds
548,Lokhvytsya,UA,50.3678,33.2602,70.23,54,3,5.77,clear sky
549,Hue,VN,16.4667,107.6,96.91,56,20,9.22,few clouds
550,Egvekinot,RU,66.3167,-179.1667,43.07,72,56,5.03,broken clouds
551,Mpanda,TZ,-6.3655,31.0409,74.05,44,95,3.11,overcast clouds
552,Qarqin,AF,37.4185,66.0436,99.68,10,22,16.26,few clouds
553,Donskoye,RU,45.4552,41.9741,78.62,36,100,2.91,overcast clouds
554,Kumburgaz,TR,41.0211,28.4772,75.11,63,0,18.14,clear sky
555,Ichinoseki,JP,38.9167,141.1333,77.58,70,26,7.11,scattered clouds
556,Alappuzha,IN,9.49,76.3264,82.54,73,100,7.4,overcast clouds
557,Murray Bridge,AU,-35.1167,139.2667,60.12,68,100,16.8,light rain
558,Dezful,IR,32.3811,48.4058,111.58,6,0,4.97,clear sky
559,Marostica,IT,45.7468,11.6579,83.44,53,4,2.82,clear sky
560,Prachuap Khiri Khan,TH,12.2167,99.75,87.44,57,100,1.45,overcast clouds
561,Vrangel,RU,42.7297,133.0839,65.53,77,66,11.41,broken clouds
562,Boa Vista,BR,2.8197,-60.6733,78.78,83,75,2.3,broken clouds
563,High Level,CA,58.5169,-117.136,57.31,100,100,8.05,light rain
564,Abnub,EG,27.2696,31.1511,86.43,20,0,16.17,clear sky
565,Vila Franca Do Campo,PT,37.7167,-25.4333,64.2,77,10,12.59,clear sky
566,Ouadda,CF,8.0777,22.4007,70.14,90,99,2.8,overcast clouds
567,Tilichiki,RU,60.4667,166.1,49.62,72,100,5.14,overcast clouds
568,Cordoba,AR,-31.4135,-64.1811,58.19,32,0,5.75,clear sky
569,Dakar,SN,14.6937,-17.4441,78.93,89,40,4.61,scattered clouds
570,Mareeba,AU,-17.0,145.4333,69.48,66,9,6.69,clear sky
571,Kapit,MY,2.0167,112.9333,92.62,47,68,2.77,broken clouds
572,Vallenar,CL,-28.5708,-70.7581,48.58,82,100,0.96,overcast clouds
573,Hatsukaichi,JP,34.35,132.3333,80.55,77,100,6.96,overcast clouds
574,Bandarbeyla,SO,9.4942,50.8122,89.04,42,100,27.25,overcast clouds
575,Kautokeino,NO,69.0125,23.0412,45.18,85,100,5.12,overcast clouds
576,Nuevo Cuscatlan,SV,13.6486,-89.2653,64.36,100,100,3.11,overcast clouds
577,Oktyabrskoye,RU,43.0645,44.7417,73.54,64,40,6.71,scattered clouds
578,Sola,VU,-13.8833,167.55,79.07,79,82,12.12,broken clouds
579,Luderitz,NA,-26.6481,15.1594,56.37,76,50,10.83,scattered clouds
580,Zyryanka,RU,65.75,150.85,68.45,34,25,8.05,scattered clouds
581,Ayagoz,KZ,47.9714,80.4392,82.2,25,80,8.63,broken clouds
582,Lakes Entrance,AU,-37.8811,147.981,53.17,88,14,12.21,few clouds
583,Uusikaupunki,FI,60.8004,21.4084,54.7,62,0,19.91,clear sky
584,Kalmunai,LK,7.4167,81.8167,90.68,55,95,8.86,overcast clouds
585,Amlagora,IN,22.8333,87.3333,99.16,36,76,14.85,broken clouds
586,Strelka,RU,58.0728,93.0344,75.45,47,79,5.17,broken clouds
587,Fort Smith,US,35.3859,-94.3986,75.52,92,0,8.05,clear sky
588,Nizwa,OM,22.9333,57.5333,102.87,23,0,7.07,clear sky
589,Cilibia,RO,45.0667,27.0667,74.75,42,0,8.81,clear sky
590,Tuatapere,NZ,-46.1333,167.6833,45.48,86,100,2.48,overcast clouds
591,Atherton,GB,53.5237,-2.4935,55.74,85,99,3.0,overcast clouds
592,West Fargo,US,46.875,-96.9004,78.85,58,0,25.32,clear sky
593,Kuusamo,FI,65.9667,29.1833,50.04,66,75,10.36,broken clouds
594,Tuy Hoa,VN,13.0833,109.3,93.9,52,78,14.12,broken clouds
595,Trincomalee,LK,8.5711,81.2335,89.28,61,100,6.38,light rain
596,Bereda,ES,43.2686,-7.5406,58.14,100,100,6.64,overcast clouds
597,Rota,ES,36.6224,-6.3586,69.93,83,75,5.75,broken clouds
598,Santiago,CL,-33.4569,-70.6483,53.17,58,75,4.61,smoke
599,Lorengau,PG,-2.0226,147.2712,82.9,68,23,7.23,few clouds
600,Moree,AU,-29.4667,149.85,59.47,57,84,2.04,broken clouds
601,Maldonado,UY,-34.6667,-54.9167,47.59,57,57,13.42,broken clouds
602,Langsa,ID,4.4683,97.9683,83.82,66,100,4.45,light rain
603,Sarmanovo,RU,55.2553,52.5891,70.48,67,47,11.95,scattered clouds
604,Barranco,PA,9.5167,-82.7,76.23,91,100,2.64,overcast clouds
605,Waipawa,NZ,-41.4122,175.5153,46.45,80,100,15.52,overcast clouds
606,Shetpe,KZ,44.1667,52.1167,83.97,22,1,12.66,clear sky
607,La Asuncion,VE,11.0333,-63.8628,78.53,94,60,12.66,broken clouds
608,Iacobeni,RO,47.4333,25.3167,69.51,56,5,0.78,clear sky
609,Pandan Niog,PH,6.2282,120.5631,83.77,70,100,6.58,overcast clouds
610,Calama,CL,-22.4667,-68.9333,30.69,34,0,16.11,clear sky
611,Ust-Nera,RU,64.5667,143.2,73.33,30,100,8.23,overcast clouds
612,Homer,US,59.6425,-151.5483,49.89,85,100,8.99,overcast clouds
613,Sorgun,TR,39.8101,35.186,65.71,59,1,9.37,clear sky
614,Midland,US,31.9974,-102.0779,81.48,39,0,11.5,clear sky
615,Mayumba,GA,-3.432,10.6554,71.71,82,92,7.52,overcast clouds
616,Saint-Georges,GD,12.0564,-61.7485,78.55,77,81,15.21,broken clouds
617,Palu,ID,-0.8917,119.8707,81.77,92,88,2.77,overcast clouds
618,Manavalakurichi,IN,8.1333,77.3,86.65,66,68,16.67,broken clouds
619,Ulladulla,AU,-35.35,150.4667,53.76,78,95,7.67,light rain
620,Haverfordwest,GB,51.8017,-4.9691,52.05,91,96,4.0,overcast clouds
621,Pishin,PK,30.5803,66.9961,90.59,9,0,12.37,clear sky
622,Solnechnyy,RU,50.7214,136.6319,50.29,97,100,6.04,overcast clouds
623,Guapimirim,BR,-22.5372,-42.9819,64.11,99,100,2.46,overcast clouds
624,Taltal,CL,-25.4,-70.4833,55.33,83,38,1.25,scattered clouds
625,Sandnessjoen,NO,66.0217,12.6316,52.65,81,35,5.01,scattered clouds
626,Erenhot,CN,43.6475,111.9767,100.44,9,70,17.54,broken clouds
627,Yeppoon,AU,-23.1333,150.7333,71.38,71,0,13.09,clear sky
628,Mpongwe,ZM,-13.5091,28.155,65.7,52,9,5.26,clear sky
629,San Rafael,AR,-34.6177,-68.3301,46.85,28,41,4.32,scattered clouds
630,Sobolevo,RU,54.4299,31.8996,65.41,76,75,16.73,broken clouds
631,Catamarca,AR,-28.4696,-65.7852,48.78,46,4,1.99,clear sky
632,Le Port,RE,-20.9373,55.2919,78.76,67,20,7.45,few clouds
633,Bozhou,CN,33.8772,115.7703,104.49,18,100,13.6,overcast clouds
634,Dandong,CN,40.1292,124.3947,81.37,62,48,8.66,scattered clouds
635,Kungurtug,RU,50.5994,97.5228,73.27,28,83,0.98,broken clouds
636,Yekimovichi,RU,54.1129,33.2965,63.21,75,100,11.88,overcast clouds
637,Galesong,ID,-5.3166,119.3661,77.02,73,73,4.34,broken clouds
638,Kyshtovka,RU,56.555,76.6271,74.08,61,37,6.2,scattered clouds
639,Altay,CN,47.8667,88.1167,77.2,31,41,16.17,scattered clouds
640,Khandbari,NP,27.3747,87.2039,80.1,74,71,4.09,broken clouds
641,Gimli,CA,50.6336,-96.9907,66.22,77,60,18.41,broken clouds
642,Anadyr,RU,64.75,177.4833,55.9,58,0,15.66,clear sky
643,East Hemet,US,33.74,-116.9389,66.2,57,0,2.89,clear sky
644,Chateauroux,FR,46.8167,1.7,71.6,68,11,8.05,few clouds
645,Sinnamary,GF,5.3833,-52.95,76.08,90,100,6.46,overcast clouds
646,Aswan,EG,24.0934,32.907,93.87,20,60,15.99,broken clouds
647,Vezirkopru,TR,41.1436,35.4547,75.69,57,12,3.49,few clouds
648,Port Macquarie,AU,-31.4333,152.9167,59.9,85,100,11.65,light rain
649,Dudinka,RU,69.4058,86.1778,56.62,26,72,9.1,broken clouds
650,Ardahan,TR,41.1087,42.7022,66.4,69,10,4.05,clear sky
651,Botwood,CA,49.1499,-55.3482,59.9,94,100,12.84,overcast clouds
652,Acarau,BR,-2.8856,-40.12,74.08,87,98,11.34,overcast clouds
653,Chau Doc,VN,10.7,105.1167,90.18,59,96,9.44,overcast clouds
654,Biking,PH,9.5938,123.843,84.56,67,74,1.97,broken clouds
655,Oriximina,BR,-1.7656,-55.8661,73.38,91,100,2.84,overcast clouds
656,Mandalgovi,MN,45.7625,106.2708,63.39,63,100,17.54,light rain
657,Kutum,SD,14.2,24.6667,82.29,19,53,8.63,broken clouds
658,Colac,AU,-38.3333,143.5833,51.17,75,100,7.49,overcast clouds
659,Henties Bay,NA,-22.116,14.2845,56.93,92,76,3.49,broken clouds
660,Stokmarknes,NO,68.5646,14.9108,51.78,82,20,3.44,few clouds
661,Shubarshi,KZ,48.5872,57.1869,77.45,33,97,21.3,overcast clouds
662,Amurrio,ES,43.05,-3.0,70.47,77,5,3.18,clear sky
663,Verkhnyaya Inta,RU,65.9811,60.3094,70.38,47,49,8.99,scattered clouds
664,Moron,AR,-34.6534,-58.6198,51.03,66,89,9.69,overcast clouds
665,Las Palmas,ES,28.4204,-14.0131,66.99,83,20,8.05,few clouds
666,Half Moon Bay,US,37.4636,-122.4286,57.87,84,100,13.8,mist
667,Lithakia,GR,37.7167,20.8333,79.97,61,75,9.22,broken clouds
668,Quang Ngai,VN,15.1167,108.8,96.28,48,49,11.99,scattered clouds
669,Mildura,AU,-34.2,142.15,53.08,83,100,9.04,light rain
670,Cayenne,GF,4.9333,-52.3333,75.24,1,100,0.0,moderate rain
671,Ambilobe,MG,-13.2,49.05,84.02,50,4,2.24,clear sky
672,Alberton,CA,46.8168,-64.0654,57.11,93,4,7.14,clear sky
673,Itaocara,BR,-21.6692,-42.0761,65.84,93,96,1.68,overcast clouds
674,Warri,NG,5.5167,5.75,74.64,93,99,3.04,overcast clouds
675,Mlonggo,ID,-6.5333,110.7,84.61,69,35,4.81,scattered clouds
676,Gazli,UZ,40.1333,63.45,95.23,20,10,19.01,clear sky
677,Kurumkan,RU,54.3,110.3,74.88,39,99,5.21,overcast clouds
678,Moerai,PF,-22.4333,-151.3333,73.06,58,52,18.92,broken clouds
679,Murupara,NZ,-38.4667,176.7,46.98,81,100,6.24,overcast clouds
680,Agadez,NE,19.75,10.25,87.76,15,0,10.45,clear sky
681,Dharmanagar,IN,24.3667,92.1667,78.26,93,100,7.09,overcast clouds
682,Parabel,RU,58.6978,81.4825,74.07,56,18,6.35,light rain
683,Churapcha,RU,62.0025,132.4325,76.15,40,49,5.12,scattered clouds
684,Jonesboro,US,35.8423,-90.7043,71.29,60,0,9.22,clear sky
685,Norsup,VU,-16.0667,167.3833,78.1,83,100,7.7,overcast clouds
686,Pudozh,RU,61.8099,36.5345,50.56,97,100,7.9,moderate rain
687,Holme,DK,56.1138,10.1725,53.17,89,100,7.09,overcast clouds
688,Palmer,US,42.1584,-72.3287,52.63,81,100,5.75,moderate rain
689,Warin Chamrap,TH,15.1932,104.8628,99.91,55,40,8.05,scattered clouds
690,Griffith,US,41.5284,-87.4237,57.88,90,0,0.0,clear sky
691,Tomatlan,MX,19.9333,-105.25,77.05,84,95,1.59,overcast clouds
692,Brownsville,US,25.9018,-97.4975,80.91,87,0,5.75,clear sky
693,Khowst,AF,33.3833,69.8833,82.27,40,0,14.88,clear sky
694,Nieuw Amsterdam,SR,5.8833,-55.0833,77.02,90,79,8.3,broken clouds
695,Bibbiena,IT,43.6965,11.8135,77.59,51,0,2.75,clear sky
696,Abbeville,FR,50.1,1.8333,58.5,75,100,14.0,overcast clouds
697,Asau,RO,46.4333,26.4,68.92,48,0,2.42,clear sky
698,Porto Novo,BJ,6.4965,2.6036,74.52,92,100,2.33,overcast clouds
699,Matagami,CA,49.7502,-77.6328,35.71,80,0,6.91,clear sky
